Ad ID,ad_type,Product/Service Name,category,target_audience,platform,Impressions,Clicks,Conversions,ad_spend,Revenue,ad_duration,Location,Date
7686,Product-Based,Smartphone,Travel,Professionals,Radio,18578,2763,409,7517.09,10174.28,23,Berlin,16-11-2024 05:00
7687,Service-Based,Laptop,Electronics,Teens,Radio,38607,4341,340,8294.44,2778.31,27,New York,16-11-2024 06:00
7688,Service-Based,Fitness Membership,Food & Beverage,Students,Online,13856,3092,141,4247.01,29745.45,26,London,16-11-2024 07:00
7689,Product-Based,Streaming Service,Finance,Teens,Print Media,37577,2763,696,3734.54,5325.63,5,New York,16-11-2024 08:00
7690,Product-Based,Fitness Membership,Electronics,Families,Online,49882,7935,333,8906.96,38487.4,17,Mumbai,16-11-2024 09:00
7691,Service-Based,Insurance,Health & Fitness,Families,Online,30708,9338,74,9767.05,5375.99,8,Los Angeles,16-11-2024 10:00
7692,Service-Based,Home Security,Entertainment,Students,Billboard,29748,482,752,7968.42,20038.27,6,Tokyo,16-11-2024 11:00
7693,Product-Based,Education Course,Finance,Students,Billboard,34618,4915,797,5008.95,29348.47,16,New York,16-11-2024 12:00
7694,Product-Based,Streaming Service,E-commerce,Adults,Radio,14923,2032,514,5741.41,27904.51,29,Tokyo,16-11-2024 13:00
7695,Product-Based,Insurance,Health & Fitness,Families,Print Media,21601,5816,599,8558.73,23271.88,25,Berlin,16-11-2024 14:00
7696,Service-Based,E-commerce Platform,Food & Beverage,Students,TV,49417,5029,862,5133.18,43866.45,12,Mumbai,16-11-2024 15:00
7697,Product-Based,Smartphone,Education,Students,Online,29455,7026,327,2229.19,25345.21,18,Toronto,16-11-2024 16:00
7698,Service-Based,Education Course,Entertainment,Seniors,Billboard,28020,8875,224,1251.46,22170.19,27,Los Angeles,16-11-2024 17:00
7699,Service-Based,Home Security,Food & Beverage,Seniors,Billboard,35748,8566,224,2536.16,48893.09,15,Mumbai,16-11-2024 18:00
7700,Product-Based,E-commerce Platform,Education,Students,Billboard,43339,5339,551,7104.68,1132.96,8,Tokyo,16-11-2024 19:00
7701,Service-Based,Gourmet Food Delivery,Finance,Teens,Social Media,5148,5374,691,970.31,38970,10,London,16-11-2024 20:00
7702,Product-Based,Streaming Service,Food & Beverage,Professionals,Print Media,11298,4208,701,892.8,42107.55,24,London,16-11-2024 21:00
7703,Product-Based,Home Security,Education,Seniors,TV,17426,1298,801,923.73,33684.62,25,Mumbai,16-11-2024 22:00
7704,Service-Based,Home Security,Travel,Professionals,Online,39880,1897,187,552.5,38457.25,26,Dubai,16-11-2024 23:00
7705,Service-Based,E-commerce Platform,Education,Seniors,Billboard,1379,2384,919,6416.03,39822.05,26,New York,17-11-2024 00:00
7706,Product-Based,Streaming Service,Health & Fitness,Students,Radio,37029,6596,592,4143.66,26696.5,15,Los Angeles,17-11-2024 01:00
7707,Service-Based,Laptop,Education,Students,Billboard,37152,2669,872,6665.71,7477.03,12,Los Angeles,17-11-2024 02:00
7708,Product-Based,Streaming Service,Electronics,Teens,Billboard,45291,9671,41,6727.81,19328.07,27,Sydney,17-11-2024 03:00
7709,Service-Based,Laptop,Entertainment,Families,Radio,39807,5825,377,4005.15,25756.95,1,Dubai,17-11-2024 04:00
7710,Product-Based,Home Security,Food & Beverage,Teens,Billboard,38448,431,722,1840.53,37583.46,28,Berlin,17-11-2024 05:00
7711,Product-Based,E-commerce Platform,E-commerce,Adults,Billboard,26304,1672,33,6296.32,4328.16,25,Tokyo,17-11-2024 06:00
7712,Service-Based,Home Security,Food & Beverage,Students,Online,19921,3302,754,1145.64,42647.45,3,Sydney,17-11-2024 07:00
7713,Product-Based,E-commerce Platform,Finance,Families,Online,24533,6673,798,5944.14,13402.14,23,New York,17-11-2024 08:00
7714,Service-Based,Travel Package,Entertainment,Families,Billboard,29211,2037,689,4716.79,9787.16,20,London,17-11-2024 09:00
7715,Product-Based,Laptop,Security,Adults,Online,25873,6987,730,7589.03,49040.75,24,London,17-11-2024 10:00
7716,Service-Based,Insurance,Finance,Students,Social Media,16984,1535,197,9847.52,1207.31,8,New York,17-11-2024 11:00
7717,Service-Based,Streaming Service,Electronics,Professionals,Billboard,24304,2039,954,9924.33,35646.52,14,Sydney,17-11-2024 12:00
7718,Service-Based,Smartphone,Food & Beverage,Adults,Social Media,40669,6786,810,8881.49,26633.21,10,London,17-11-2024 13:00
7719,Product-Based,Smartphone,Security,Seniors,Radio,19628,6781,832,1793.99,29052.73,1,Sydney,17-11-2024 14:00
7720,Service-Based,Streaming Service,Food & Beverage,Students,Radio,49227,4824,721,4981.1,4269.7,27,Berlin,17-11-2024 15:00
7721,Service-Based,Smartphone,Education,Seniors,Social Media,13139,6723,935,5807.89,34396.23,26,Toronto,17-11-2024 16:00
7722,Product-Based,Gourmet Food Delivery,Education,Seniors,Print Media,6051,8636,640,1557.6,32233.02,3,Los Angeles,17-11-2024 17:00
7723,Service-Based,Streaming Service,Electronics,Teens,Print Media,3246,6487,990,9155.85,28000.03,24,Tokyo,17-11-2024 18:00
7724,Product-Based,Streaming Service,E-commerce,Professionals,Billboard,26805,6730,364,9938.14,26707.61,20,Sydney,17-11-2024 19:00
7725,Service-Based,Education Course,Travel,Professionals,Online,2355,890,441,2135.23,47275.97,11,Berlin,17-11-2024 20:00
7726,Product-Based,Insurance,Travel,Families,Radio,1987,3188,197,7423.5,9311.03,28,Mumbai,17-11-2024 21:00
7727,Product-Based,Laptop,Entertainment,Professionals,Billboard,38444,2202,303,7113.51,28182,2,Los Angeles,17-11-2024 22:00
7728,Service-Based,Travel Package,Health & Fitness,Students,Radio,21172,9903,487,8948.91,33926.36,12,Berlin,17-11-2024 23:00
7729,Product-Based,Home Security,Electronics,Students,Social Media,6159,7574,361,3802.77,18124.92,13,London,18-11-2024 00:00
7730,Service-Based,E-commerce Platform,Travel,Families,Print Media,21055,9519,431,9163.91,16956.03,19,Tokyo,18-11-2024 01:00
7731,Service-Based,Smartphone,Security,Families,Billboard,26024,177,280,3346.21,23110.92,14,Berlin,18-11-2024 02:00
7732,Service-Based,Fitness Membership,Health & Fitness,Professionals,Social Media,26424,2891,258,3668.76,19446.68,11,Berlin,18-11-2024 03:00
7733,Product-Based,Streaming Service,Entertainment,Seniors,Radio,18223,6398,582,915.59,5717.15,27,Dubai,18-11-2024 04:00
7734,Product-Based,Home Security,Travel,Families,TV,24575,7723,905,7496.15,34219.54,23,London,18-11-2024 05:00
7735,Service-Based,Education Course,Electronics,Seniors,TV,12287,1507,790,7687.76,44089.56,3,Sydney,18-11-2024 06:00
7736,Product-Based,Home Security,Food & Beverage,Families,Billboard,29256,128,926,5415.75,17311.26,28,Toronto,18-11-2024 07:00
7737,Product-Based,Home Security,Electronics,Students,Online,39908,2722,277,9773.17,44128.74,2,Dubai,18-11-2024 08:00
7738,Product-Based,Education Course,Food & Beverage,Adults,Print Media,17394,2664,416,3927.42,15765.05,9,Mumbai,18-11-2024 09:00
7739,Service-Based,Gourmet Food Delivery,Health & Fitness,Families,Online,36021,3064,922,1449.22,17906.68,10,Sydney,18-11-2024 10:00
7740,Service-Based,Fitness Membership,Health & Fitness,Adults,TV,20817,7241,389,2069.09,49035.44,19,Sydney,18-11-2024 11:00
7741,Product-Based,Home Security,Education,Adults,Social Media,43434,8485,847,4349.28,35219.53,7,Tokyo,18-11-2024 12:00
7742,Service-Based,Streaming Service,E-commerce,Teens,Radio,27587,3719,547,7683.12,24158.64,24,New York,18-11-2024 13:00
7743,Service-Based,Travel Package,Security,Teens,Radio,26176,3049,915,9148.41,24197.46,6,Tokyo,18-11-2024 14:00
7744,Product-Based,Insurance,Food & Beverage,Seniors,TV,20867,1870,102,1529.58,22675.33,22,Toronto,18-11-2024 15:00
7745,Product-Based,Streaming Service,Travel,Students,Billboard,46421,4449,635,3176.13,44349.08,6,New York,18-11-2024 16:00
7746,Service-Based,Fitness Membership,Security,Students,Billboard,29999,9080,723,1903.47,42881.03,11,Berlin,18-11-2024 17:00
7747,Service-Based,Gourmet Food Delivery,Security,Adults,Radio,30471,2854,931,9017.76,20062.9,17,Berlin,18-11-2024 18:00
7748,Service-Based,Insurance,Education,Families,Social Media,23272,4226,512,3591.91,39255.54,4,Dubai,18-11-2024 19:00
7749,Product-Based,Gourmet Food Delivery,Travel,Seniors,Billboard,11406,6208,761,6795.48,47168.27,21,Los Angeles,18-11-2024 20:00
7750,Product-Based,Streaming Service,E-commerce,Seniors,Print Media,31354,8723,803,7333.62,4616.93,15,Berlin,18-11-2024 21:00
7751,Service-Based,Education Course,Education,Families,Billboard,47195,4946,99,4608.43,5977.92,16,Berlin,18-11-2024 22:00
7752,Service-Based,Laptop,Finance,Seniors,Radio,24721,831,158,2850.13,35629.16,21,London,18-11-2024 23:00
7753,Product-Based,Laptop,Entertainment,Seniors,Billboard,41627,1305,790,8122.22,1582.46,3,Toronto,19-11-2024 00:00
7754,Service-Based,Education Course,E-commerce,Seniors,Social Media,11738,9673,752,7578.8,32291.53,29,New York,19-11-2024 01:00
7755,Service-Based,Laptop,Health & Fitness,Students,Billboard,32888,2278,586,9742.55,4179.08,13,Toronto,19-11-2024 02:00
7756,Service-Based,Laptop,Travel,Families,Print Media,19878,2001,209,8213.99,19892.18,24,Toronto,19-11-2024 03:00
7757,Service-Based,Education Course,Finance,Professionals,Print Media,25693,6989,867,7113.76,35922.13,20,Tokyo,19-11-2024 04:00
7758,Service-Based,Home Security,Entertainment,Students,Radio,35643,1588,369,6730.33,20922.19,1,Sydney,19-11-2024 05:00
7759,Service-Based,Home Security,Food & Beverage,Families,Online,17772,1942,808,797.51,46649.09,22,Tokyo,19-11-2024 06:00
7760,Product-Based,Travel Package,E-commerce,Students,Radio,10549,9145,437,4346.12,22186,27,London,19-11-2024 07:00
7761,Service-Based,Home Security,Travel,Professionals,Print Media,4219,479,345,4555.25,10565.97,11,Sydney,19-11-2024 08:00
7762,Product-Based,Laptop,Electronics,Seniors,Billboard,15817,6524,87,5532.87,13450.72,2,Mumbai,19-11-2024 09:00
7763,Service-Based,E-commerce Platform,Entertainment,Adults,Radio,23290,445,144,8485,18720.14,12,Mumbai,19-11-2024 10:00
7764,Service-Based,Insurance,Health & Fitness,Adults,Billboard,21817,4787,507,3248.15,46906.74,4,New York,19-11-2024 11:00
7765,Product-Based,Travel Package,Health & Fitness,Seniors,Billboard,5681,9059,980,3956.98,14789.93,28,London,19-11-2024 12:00
7766,Product-Based,Streaming Service,Finance,Students,Social Media,33359,6092,215,3566.64,11257.7,20,Sydney,19-11-2024 13:00
7767,Service-Based,Home Security,E-commerce,Seniors,Print Media,27407,6648,350,4069.59,15158.4,16,Los Angeles,19-11-2024 14:00
7768,Product-Based,Home Security,E-commerce,Professionals,Print Media,41999,5449,165,4935.71,10598.1,20,Dubai,19-11-2024 15:00
7769,Product-Based,Insurance,Electronics,Adults,Billboard,31041,149,843,2175.43,9510.94,12,Berlin,19-11-2024 16:00
7770,Product-Based,Insurance,E-commerce,Adults,TV,43587,3224,62,1636.85,16005.34,18,Mumbai,19-11-2024 17:00
7771,Product-Based,Insurance,Food & Beverage,Families,Radio,15329,4338,961,7502.77,34191.73,28,Toronto,19-11-2024 18:00
7772,Service-Based,Home Security,Finance,Seniors,Billboard,9568,2488,808,9589.83,6897.16,27,New York,19-11-2024 19:00
7773,Product-Based,Fitness Membership,Entertainment,Adults,Online,24914,9073,410,834.71,24986.1,20,London,19-11-2024 20:00
7774,Service-Based,E-commerce Platform,Education,Seniors,Print Media,43858,2410,508,3286.57,28323.27,4,New York,19-11-2024 21:00
7775,Product-Based,Insurance,E-commerce,Teens,Social Media,5541,5376,872,6768.57,30264.23,14,Tokyo,19-11-2024 22:00
7776,Service-Based,Insurance,Electronics,Seniors,Social Media,46882,3070,987,1348.64,12531.27,15,Los Angeles,19-11-2024 23:00
7777,Service-Based,Home Security,Food & Beverage,Professionals,Print Media,9077,897,13,9165.24,7890.15,24,New York,20-11-2024 00:00
7778,Product-Based,E-commerce Platform,E-commerce,Students,Radio,2488,8361,879,4415.46,26005.61,13,New York,20-11-2024 01:00
7779,Service-Based,Insurance,E-commerce,Adults,Radio,31667,5167,404,8089.02,18899.76,27,Sydney,20-11-2024 02:00
7780,Service-Based,Fitness Membership,E-commerce,Families,TV,25242,9065,614,2790.24,4117.92,10,Dubai,20-11-2024 03:00
7781,Product-Based,E-commerce Platform,Education,Teens,Social Media,39570,248,472,2683.52,27550.12,20,Toronto,20-11-2024 04:00
7782,Product-Based,Travel Package,E-commerce,Teens,TV,22706,4348,699,1938.5,46662.17,9,Dubai,20-11-2024 05:00
7783,Product-Based,Insurance,E-commerce,Adults,Billboard,41304,2435,60,9089.62,12365.55,2,Sydney,20-11-2024 06:00
7784,Service-Based,Fitness Membership,Travel,Adults,TV,19613,6186,752,9233.66,37742.67,27,Los Angeles,20-11-2024 07:00
7785,Product-Based,Travel Package,Finance,Seniors,Radio,4534,1631,623,9440.27,21492.22,20,Dubai,20-11-2024 08:00
7786,Service-Based,Gourmet Food Delivery,Electronics,Students,Online,27680,9860,584,4233.73,11232.22,11,Tokyo,20-11-2024 09:00
7787,Product-Based,Home Security,Health & Fitness,Professionals,TV,47938,1335,763,2322.27,28912.53,7,New York,20-11-2024 10:00
7788,Product-Based,E-commerce Platform,Entertainment,Seniors,Billboard,24327,8427,800,2639.35,42950.49,24,Mumbai,20-11-2024 11:00
7789,Product-Based,Fitness Membership,E-commerce,Teens,Radio,2136,9462,828,6443.44,16882.06,4,Los Angeles,20-11-2024 12:00
7790,Product-Based,E-commerce Platform,Health & Fitness,Seniors,Billboard,17686,2469,550,935,38208.92,24,London,20-11-2024 13:00
7791,Product-Based,Education Course,Education,Professionals,Print Media,26740,381,975,8301.92,24417.42,16,Dubai,20-11-2024 14:00
7792,Product-Based,Streaming Service,Entertainment,Seniors,Print Media,4216,4158,669,7870.91,15018.29,20,Dubai,20-11-2024 15:00
7793,Service-Based,Travel Package,Security,Professionals,Print Media,20867,4492,341,5337.04,10907.86,9,Dubai,20-11-2024 16:00
7794,Service-Based,Gourmet Food Delivery,Food & Beverage,Seniors,Online,44254,118,845,3723.75,46640.17,13,Berlin,20-11-2024 17:00
7795,Service-Based,Smartphone,Finance,Adults,Social Media,45643,8846,351,5843.04,47459.86,1,Berlin,20-11-2024 18:00
7796,Product-Based,Fitness Membership,Travel,Families,Social Media,39051,4786,475,5555.21,32707.27,6,Dubai,20-11-2024 19:00
7797,Product-Based,Laptop,Food & Beverage,Seniors,Online,10911,2298,114,2064.63,8298.29,12,London,20-11-2024 20:00
7798,Service-Based,E-commerce Platform,Security,Teens,TV,46331,5121,580,1204.78,47872.19,19,Sydney,20-11-2024 21:00
7799,Product-Based,E-commerce Platform,Health & Fitness,Adults,Radio,45924,213,770,9745.16,26428.28,29,Dubai,20-11-2024 22:00
7800,Product-Based,Fitness Membership,Finance,Professionals,Radio,7425,7425,142,4170.14,6422.06,5,Tokyo,20-11-2024 23:00
7801,Product-Based,Gourmet Food Delivery,Health & Fitness,Students,Social Media,17599,5785,752,5846.94,4566.31,8,New York,21-11-2024 00:00
7802,Product-Based,Fitness Membership,Finance,Seniors,Billboard,7282,9914,82,4297.84,45107.59,10,Toronto,21-11-2024 01:00
7803,Service-Based,Education Course,Food & Beverage,Students,TV,11700,9980,406,9345.86,14377.06,17,New York,21-11-2024 02:00
7804,Service-Based,Smartphone,Electronics,Students,Print Media,37345,4132,429,4890.57,38110.67,12,Tokyo,21-11-2024 03:00
7805,Product-Based,Fitness Membership,E-commerce,Students,Online,25961,3808,491,6188.37,26522.26,24,Toronto,21-11-2024 04:00
7806,Service-Based,Fitness Membership,E-commerce,Teens,TV,21423,4530,472,3390.59,31603.85,12,Berlin,21-11-2024 05:00
7807,Service-Based,Smartphone,Food & Beverage,Families,Social Media,46663,6416,626,8670.81,17964.69,5,Tokyo,21-11-2024 06:00
7808,Service-Based,Education Course,Entertainment,Adults,Print Media,33383,256,146,9888.45,7094.04,20,Sydney,21-11-2024 07:00
7809,Service-Based,Travel Package,Security,Families,TV,43875,2140,999,6064.23,34025.9,7,Los Angeles,21-11-2024 08:00
7810,Service-Based,Laptop,E-commerce,Adults,Radio,36472,7349,950,9201.58,28926.18,17,Berlin,21-11-2024 09:00
7811,Product-Based,Insurance,Education,Families,Billboard,3075,3464,563,9916.46,35672.42,13,Sydney,21-11-2024 10:00
7812,Product-Based,Smartphone,Travel,Adults,Radio,47211,7504,126,6283.15,33995.06,27,Sydney,21-11-2024 11:00
7813,Product-Based,Education Course,Security,Families,Billboard,29865,7726,426,8986.61,32162,12,Mumbai,21-11-2024 12:00
7814,Service-Based,Travel Package,Travel,Families,TV,21904,7042,428,4152.59,41218.06,5,Dubai,21-11-2024 13:00
7815,Product-Based,E-commerce Platform,E-commerce,Adults,Billboard,48567,1564,932,4724.07,41846.99,18,Toronto,21-11-2024 14:00
7816,Service-Based,E-commerce Platform,Health & Fitness,Families,Radio,43769,176,632,6199.48,40030.9,19,New York,21-11-2024 15:00
7817,Product-Based,Insurance,E-commerce,Families,Social Media,10471,2250,259,4797.9,2736.07,18,London,21-11-2024 16:00
7818,Product-Based,Travel Package,Food & Beverage,Students,Billboard,43357,3229,454,4246.99,9519.56,21,Toronto,21-11-2024 17:00
7819,Service-Based,Streaming Service,Security,Seniors,TV,10643,1233,136,4415.1,24695.85,21,Toronto,21-11-2024 18:00
7820,Product-Based,Streaming Service,Electronics,Professionals,TV,2779,8455,610,5306.3,48566.87,25,New York,21-11-2024 19:00
7821,Product-Based,Insurance,Electronics,Seniors,Online,39089,7325,983,1776.29,7232.46,21,Dubai,21-11-2024 20:00
7822,Service-Based,E-commerce Platform,Health & Fitness,Professionals,Billboard,42159,2995,176,6513.23,32769.76,9,London,21-11-2024 21:00
7823,Product-Based,Fitness Membership,Electronics,Professionals,Print Media,41393,9182,563,6301.58,17054.98,12,New York,21-11-2024 22:00
7824,Product-Based,Fitness Membership,E-commerce,Adults,TV,3193,1179,98,1153.82,20619.81,23,Los Angeles,21-11-2024 23:00
7825,Product-Based,Smartphone,E-commerce,Students,Social Media,29995,3223,139,5130.78,40579.77,23,Tokyo,22-11-2024 00:00
7826,Product-Based,Insurance,Entertainment,Professionals,TV,47024,8503,886,3943.22,45656.88,4,Berlin,22-11-2024 01:00
7827,Product-Based,Smartphone,Education,Families,Social Media,22863,487,419,4158.78,3056,12,Dubai,22-11-2024 02:00
7828,Service-Based,Insurance,Travel,Families,Radio,33527,5407,237,9684.37,18658.31,23,Los Angeles,22-11-2024 03:00
7829,Service-Based,Laptop,Health & Fitness,Teens,Billboard,11840,3756,281,7665.4,34005.39,23,London,22-11-2024 04:00
7830,Service-Based,Home Security,Food & Beverage,Professionals,Billboard,28689,1445,264,2564.48,1281.07,14,Los Angeles,22-11-2024 05:00
7831,Product-Based,Streaming Service,Health & Fitness,Seniors,Online,23427,1971,805,5017.65,9316.66,6,Dubai,22-11-2024 06:00
7832,Product-Based,Smartphone,Travel,Professionals,Billboard,5943,6301,34,2307.51,42015.13,23,Dubai,22-11-2024 07:00
7833,Service-Based,Fitness Membership,Travel,Students,Social Media,31671,2744,605,4976.36,47275.58,28,Toronto,22-11-2024 08:00
7834,Service-Based,Streaming Service,Security,Teens,Print Media,44044,339,379,8947.62,30321.62,24,Los Angeles,22-11-2024 09:00
7835,Product-Based,Gourmet Food Delivery,Security,Teens,Radio,46988,3055,357,6057.99,10551.05,25,Mumbai,22-11-2024 10:00
7836,Product-Based,E-commerce Platform,Security,Adults,Online,5709,5755,959,5682.63,38845.66,8,Sydney,22-11-2024 11:00
7837,Service-Based,Travel Package,Finance,Adults,Print Media,1028,2224,313,5223.35,37267.37,10,Dubai,22-11-2024 12:00
7838,Product-Based,Education Course,Food & Beverage,Adults,Radio,28955,9941,624,7150.86,7845.44,8,Berlin,22-11-2024 13:00
